index,song_name,artist_name,album_names,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,id,link
105,La Hora Loca,Jackie Cruz,La Hora Loca,0.44,0.0913303859465375,0.0429,0.836,0.725,0.0,0.6363636363636364,0.10800000000000001,0.8257874259658513,0,0.0571,0.5201223186061291,0.8,0.76,La Hora LocaJackie Cruz,
106,Dinero - English Version,Trinidad Cardona,Dinero (English Version),0.37,0.08341585792566185,0.00436,0.701,0.779,0.0,1.0,0.121,0.8453150942928654,0,0.0647,0.4951097318399789,0.8,0.451,Dinero - English VersionTrinidad Cardona,
107,Pum Pum (feat. Kap G & Play-N-Skillz),Messiah,Pum Pum (feat. Kap G & Play-N-Skillz),0.53,0.095238414945959,0.149,0.871,0.563,0.0,0.9090909090909092,0.0568,0.7543181423933785,0,0.0795,0.3796581351777417,0.8,0.62,Pum Pum (feat. Kap G & Play-N-Skillz)Messiah,
108,Hora Loca,DJ Africa,Hora Loca,0.65,0.11381176336310933,0.0507,0.65,0.8009999999999999,0.0,0.6363636363636364,0.0645,0.8267291155552251,0,0.0723,0.6857105126321611,0.8,0.74,Hora LocaDJ Africa,
109,Better With You,Michl,Better With You,0.68,0.1029560029227693,0.265,0.784,0.4370000000000001,6.979999999999999e-05,0.4545454545454546,0.126,0.7657423239907815,1,0.0509,0.3714251520728959,0.8,0.47,Better With YouMichl,
110,NIGHTS LIKE THESE,Ne-Yo,GOOD MAN (Deluxe),0.59,0.1076752906264372,0.133,0.494,0.7290000000000001,0.0,0.18181818181818185,0.14300000000000002,0.8384506728124304,1,0.161,0.3253287003029077,0.8,0.42100000000000004,NIGHTS LIKE THESENe-Yo,
111,Alright,Anthony Ramos,Alright,0.43,0.1214303218291254,0.0199,0.561,0.58,0.0,0.4545454545454546,0.0619,0.8216489480336034,1,0.0414,0.3506961926064098,0.8,0.294,AlrightAnthony Ramos,
112,Insecure,Amara La Negra,Insecure,0.53,0.1006553851352788,0.369,0.483,0.685,0.0,0.9090909090909092,0.0817,0.8806284538943822,0,0.174,0.7655312440677127,0.8,0.546,InsecureAmara La Negra,
113,Si Una Vez - (If I Once)[Spanglish Version],Play-N-Skillz,Si Una Vez [(If I Once)[Spanglish Version]],0.54,0.12636613168351288,0.0762,0.62,0.823,3.13e-05,0.4545454545454546,0.11199999999999999,0.9003543726612644,1,0.0567,0.7259922911215839,0.8,0.40399999999999997,Si Una Vez - (If I Once)[Spanglish Version]Play-N-Skillz,
114,Finesse (Remix) [feat. Cardi B],Bruno Mars,Finesse (Remix) [feat. Cardi B],0.84,0.11485632888092175,0.0185,0.7040000000000001,0.8590000000000001,0.0,0.4545454545454546,0.0215,0.8398632071964909,0,0.0996,0.4337894832410304,0.8,0.9259999999999999,Finesse (Remix) [feat. Cardi B]Bruno Mars,
115,Belong To U,Fancy Cars,Belong To U,0.44,0.10662401124348617,0.586,0.633,0.765,6.890000000000001e-05,0.09090909090909093,0.0966,0.818675191435581,1,0.0474,0.4165352965937322,0.8,0.489,Belong To UFancy Cars,
116,Sunny Daze,Salaam Remi,South Beach Social Club,0.4,0.08718121729088828,0.569,0.853,0.7140000000000001,0.0101,0.6363636363636364,0.0716,0.8076475107179144,1,0.0767,0.3812139420100859,0.8,0.836,Sunny DazeSalaam Remi,
117,"Uno Más Feat. Pharrell Williams, Miguel, Wiz Khalifa, J Alvarez (Remix)",N.O.R.E.,"Uno Más Remix Feat. Pharrell Williams, Miguel, Wiz Khalifa, J Alvarez",0.41,0.12819845737758667,0.0652,0.8,0.8370000000000001,4.52e-05,0.6363636363636364,0.0699,0.8495031348350804,1,0.099,0.43342219727795706,0.8,0.813,"Uno Más Feat. Pharrell Williams, Miguel, Wiz Khalifa, J Alvarez (Remix)N.O.R.E.",
118,Island,Lil Eddie,Island,0.37,0.10183310897833996,0.11800000000000001,0.743,0.7929999999999999,6.07e-05,0.18181818181818185,0.22699999999999998,0.8360221049240453,0,0.0546,0.4536229252469895,0.8,0.434,IslandLil Eddie,
119,Crazy In Love,Beyoncé,Dangerously In Love,0.79,0.12539989459231732,0.00249,0.6459999999999999,0.77,0.0,0.18181818181818185,0.0715,0.7972641439298194,0,0.226,0.4092349722265783,0.8,0.6809999999999999,Crazy In LoveBeyoncé,
120,Rock Your Body,Justin Timberlake,Justified,0.74,0.14281845820563002,0.20199999999999999,0.8909999999999999,0.7140000000000001,0.000234,0.3636363636363637,0.0521,0.8106708299259039,0,0.14,0.4166921153195388,0.8,0.818,Rock Your BodyJustin Timberlake,
121,Beautiful Girls,Sean Kingston,Sean Kingston,0.1,0.12864492940930294,0.159,0.745,0.6659999999999999,0.0,0.8181818181818182,0.302,0.8145367135033331,1,0.0566,0.5364644805586049,0.8,0.708,Beautiful GirlsSean Kingston,
122,Toxic,Britney Spears,Greatest Hits: My Prerogative,0.6,0.10451977401129944,0.0279,0.774,0.847,0.0183,0.4545454545454546,0.24100000000000002,0.8634550095408025,0,0.121,0.5901790209559339,0.8,0.9229999999999999,ToxicBritney Spears,
123,Michael Jackson x Mark Ronson: Diamonds are Invincible,Michael Jackson,Michael Jackson x Mark Ronson: Diamonds are Invincible,0.7000000000000001,0.16114731003398336,0.342,0.672,0.8320000000000001,0.00042800000000000016,1.0,0.242,0.9015438753004732,0,0.342,0.4840663920963362,0.8,0.5489999999999999,Michael Jackson x Mark Ronson: Diamonds are InvincibleMichael Jackson,
124,Yeah!,Usher,Confessions (Special Edition),0.79,0.1333670145567786,0.0183,0.894,0.7909999999999999,0.0,0.18181818181818185,0.0388,0.8442742794835576,1,0.11199999999999999,0.43338918280936617,0.8,0.583,Yeah!Usher,
125,Live Your Life (feat. Rihanna),T.I.,Paper Trail,0.76,0.182870580178656,0.071,0.375,0.862,0.0,1.0,0.21100000000000002,0.877382102941541,0,0.255,0.6596332092539555,0.8,0.478,Live Your Life (feat. Rihanna)T.I.,
126,Hips Don't Lie,Shakira,Oral Fixation Vol. 2,0.84,0.11530671733396892,0.284,0.778,0.8240000000000001,0.0,0.9090909090909092,0.405,0.8147101826382177,0,0.0712,0.4127799007915219,0.8,0.7559999999999999,Hips Don't LieShakira,
127,"Hey, Soul Sister",Train,"Hey, Soul Sister",0.77,0.11450832687123814,0.217,0.675,0.885,0.0,0.09090909090909093,0.086,0.8508908879141576,0,0.0436,0.4004242359213925,0.8,0.768,"Hey, Soul SisterTrain",
128,Pumped Up Kicks,Foster The People,Torches,0.84,0.12733964212860854,0.145,0.733,0.71,0.115,0.4545454545454546,0.0956,0.8157757787525091,0,0.0292,0.5281283272394126,0.8,0.965,Pumped Up KicksFoster The People,
129,Love Never Felt so Good,Michael Jackson,XSCAPE,0.74,0.13093491691032402,0.132,0.775,0.7190000000000001,1.79e-06,0.6363636363636364,0.0662,0.8067801650434911,0,0.0435,0.4849536559397156,0.8,0.7120000000000001,Love Never Felt so GoodMichael Jackson,
130,Hall of Fame,The Script,#3,0.73,0.10660107220426264,0.0653,0.42100000000000004,0.873,0.0,0.9090909090909092,0.12300000000000001,0.8530964240576909,1,0.0565,0.34996574748883696,0.8,0.63,Hall of FameThe Script,
131,All of Me,John Legend,Love In The Future,0.85,0.144101925424624,0.922,0.42200000000000004,0.264,0.0,0.7272727272727273,0.132,0.7856664931975318,1,0.0322,0.4949281522627291,0.8,0.331,All of MeJohn Legend,
132,Drops of Jupiter,Train,Drops Of Jupiter,0.78,0.1387157271171894,0.154,0.46799999999999997,0.64,0.0,0.0,0.154,0.8154536217877233,1,0.0275,0.3272435394811776,0.8,0.499,Drops of JupiterTrain,
133,We Can't Stop,Miley Cyrus,Bangerz (Deluxe Version),0.78,0.12266231608205685,0.00882,0.613,0.622,0.0,0.09090909090909093,0.37,0.8171387505266028,0,0.0334,0.33015706633432107,0.8,0.484,We Can't StopMiley Cyrus,
134,Fighter,Christina Aguilera,Stripped,0.6900000000000001,0.1308979906520618,0.235,0.435,0.92,0.00035299999999999996,0.3636363636363637,0.552,0.9270934007384828,0,0.201,0.7795500127931065,0.8,0.45,FighterChristina Aguilera,
135,Since U Been Gone,Kelly Clarkson,Breakaway,0.75,0.09900713124375472,0.00165,0.662,0.741,0.0303,0.0,0.114,0.8267538968602086,1,0.0334,0.5406119231753316,0.8,0.40399999999999997,Since U Been GoneKelly Clarkson,
136,Hey Ya! - Radio Mix / Club Mix,OutKast,Speakerboxxx/The Love Below,0.76,0.12488516493169202,0.10300000000000001,0.728,0.9740000000000001,0.000532,0.3636363636363637,0.175,0.9046911010333804,0,0.0665,0.32818857864459106,0.8,0.965,Hey Ya! - Radio Mix / Club MixOutKast,
137,TiK ToK,Kesha,Animal,0.71,0.10501212412146277,0.0746,0.755,0.8320000000000001,1.27e-06,0.18181818181818185,0.29100000000000004,0.8927960746412906,0,0.11599999999999999,0.4953490867372626,0.8,0.735,TiK ToKKesha,
138,Look At Me Now,Chris Brown,Look At Me Now,0.71,0.11857413170141652,0.0439,0.764,0.6940000000000001,3.67e-06,1.0,0.18,0.8183530344707952,0,0.18899999999999997,0.6028235624262333,0.8,0.581,Look At Me NowChris Brown,
139,SexyBack,Justin Timberlake,FutureSex/LoveSounds,0.77,0.12909252041854236,0.0584,0.9670000000000001,0.583,0.0,0.6363636363636364,0.0519,0.8228880132827795,0,0.0789,0.4828366031413266,0.8,0.9640000000000001,SexyBackJustin Timberlake,
140,With You,Chris Brown,Exclusive,0.6900000000000001,0.13436682097366712,0.14300000000000002,0.659,0.696,0.0,0.2727272727272727,0.13,0.8543850519168339,1,0.071,0.3549096641603183,0.8,0.665,With YouChris Brown,
141,Breakeven,The Script,The Script,0.76,0.13955104383818245,0.17300000000000001,0.63,0.698,0.0,0.9090909090909092,0.0789,0.848957946125443,1,0.0244,0.388014922539803,0.8,0.529,BreakevenThe Script,
142,I Know You Want Me (Calle Ocho),Pitbull,Pitbull Starring In Rebelution,0.65,0.12595210999996642,0.0142,0.8240000000000001,0.743,2.12e-05,0.18181818181818185,0.237,0.8121577082249152,1,0.141,0.524294522074299,0.8,0.804,I Know You Want Me (Calle Ocho)Pitbull,
143,Bye Bye Bye,*NSYNC,No Strings Attached,0.73,0.10540768267587808,0.031,0.61,0.9259999999999999,0.0012,0.7272727272727273,0.0821,0.8407057715659306,0,0.0479,0.7124439785736099,0.8,0.861,Bye Bye Bye*NSYNC,
144,Complicated,Avril Lavigne,Let Go,0.77,0.13008449399276914,0.0572,0.585,0.7759999999999999,7.74e-06,0.4545454545454546,0.3,0.8145614948083166,1,0.0459,0.32183742024942424,0.8,0.4270000000000001,ComplicatedAvril Lavigne,
145,Let Me Love You,Mario,Let Me Love You,0.8,0.13692536308023182,0.235,0.6559999999999999,0.578,0.0,0.6363636363636364,0.11800000000000001,0.7384333258989418,0,0.0922,0.3900411855495671,0.8,0.556,Let Me Love YouMario,
146,Beautiful,Christina Aguilera,Stripped,0.73,0.12675777381659736,0.578,0.457,0.573,3.05e-06,0.4545454545454546,0.114,0.8649171065348301,0,0.0275,0.31443392566792394,0.8,0.0992,BeautifulChristina Aguilera,
147,Raise Your Glass,P!nk,Greatest Hits...So Far!!!,0.54,0.1070335570169402,0.00611,0.701,0.7,0.0,0.6363636363636364,0.0295,0.8384506728124304,1,0.0876,0.5036150843106991,0.8,0.625,Raise Your GlassP!nk,
148,Timber,Pitbull,Global Warming: Meltdown (Deluxe Version),0.75,0.10751136041930326,0.0295,0.581,0.963,0.0,1.0,0.139,0.8594404381334722,1,0.0981,0.5364521001328832,0.8,0.7879999999999999,TimberPitbull,
149,What Makes You Beautiful,One Direction,Up All Night,0.6900000000000001,0.10409456255252203,0.00761,0.7290000000000001,0.7709999999999999,0.0,0.3636363636363637,0.087,0.8999826530865115,1,0.0725,0.515896466626499,0.8,0.873,What Makes You BeautifulOne Direction,
150,No One,Alicia Keys,As I Am,0.79,0.13529165589650802,0.03,0.649,0.552,6.47e-06,0.09090909090909093,0.111,0.8264317398954228,0,0.0292,0.3712848405813847,0.8,0.158,No OneAlicia Keys,
151,Sk8er Boi,Avril Lavigne,Let Go,0.67,0.10742184221745538,6.790000000000001e-05,0.48700000000000004,0.9,0.0,0.0,0.358,0.8512626074889104,1,0.0482,0.6187612971384711,0.8,0.484,Sk8er BoiAvril Lavigne,
152,Womanizer,Britney Spears,Circus (Deluxe Version),0.76,0.11883541295306002,0.073,0.7240000000000001,0.695,0.0,1.0,0.0889,0.8312145317572424,1,0.0622,0.5736263917661915,0.8,0.235,WomanizerBritney Spears,
153,Give Me Everything,Pitbull,Planet Pit (Deluxe Version),0.75,0.1344485063328533,0.192,0.6709999999999999,0.9390000000000001,0.0,0.7272727272727273,0.298,0.8812727678239536,1,0.161,0.5324532226248153,0.8,0.529,Give Me EverythingPitbull,
154,Single Ladies (Put a Ring on It),Beyoncé,I AM...SASHA FIERCE,0.72,0.10138663694662366,0.0383,0.426,0.584,0.0,0.09090909090909093,0.188,0.8295541843233465,1,0.29600000000000004,0.7982774701012719,0.8,0.272,Single Ladies (Put a Ring on It)Beyoncé,
155,Bleeding Love,Leona Lewis,Spirit,0.81,0.14013291215019366,0.188,0.638,0.6559999999999999,0.0,0.4545454545454546,0.146,0.8148588704681189,1,0.0357,0.4293366567898381,0.8,0.225,Bleeding LoveLeona Lewis,
156,Lose My Breath,Destiny's Child,Destiny Fulfilled,0.63,0.12868968851022689,0.00727,0.8140000000000001,0.899,0.21899999999999997,0.09090909090909093,0.0979,0.8130746165093055,1,0.0637,0.4911356151833541,0.8,0.545,Lose My BreathDestiny's Child,
157,Love Song,Sara Bareilles,Little Voice,0.77,0.1380963730581544,0.0208,0.583,0.7859999999999999,0.0,0.18181818181818185,0.188,0.8828587713428989,0,0.0301,0.5078120486303123,0.8,0.573,Love SongSara Bareilles,
158,Ms. Jackson,OutKast,Stankonia,0.78,0.1446312017930496,0.142,0.843,0.805,0.0,0.3636363636363637,0.0771,0.8133719921691076,0,0.26899999999999996,0.3918239668534735,0.8,0.615,Ms. JacksonOutKast,
159,Die Young,Kesha,Warrior (Deluxe Version),0.72,0.11185299320892543,0.00498,0.711,0.7,0.000125,0.09090909090909093,0.215,0.8416474611553044,0,0.046,0.528235624262333,0.8,0.8009999999999999,Die YoungKesha,
160,Survivor,Destiny's Child,Survivor,0.62,0.13541865984537968,0.0533,0.524,0.904,0.0,0.7272727272727273,0.7759999999999999,0.9093995489802492,1,0.39799999999999996,0.6651920204029415,0.8,0.655,SurvivorDestiny's Child,
161,Oops!...I Did It Again,Britney Spears,Oops!... I Did It Again,0.77,0.111427781750148,0.3,0.7509999999999999,0.8340000000000001,1.77e-05,0.09090909090909093,0.355,0.8258122072708349,0,0.0437,0.3922655353708763,0.8,0.894,Oops!...I Did It AgainBritney Spears,
162,Cry Me a River,Justin Timberlake,Justified,0.77,0.15460520794518803,0.575,0.624,0.653,0.0,0.7272727272727273,0.10400000000000001,0.7976110821995885,0,0.17600000000000002,0.30490512467088693,0.8,0.565,Cry Me a RiverJustin Timberlake,
163,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) [Radio Edit],0.77,0.13227041658414207,0.0426,0.794,0.8109999999999999,1.07e-06,0.5454545454545454,0.10099999999999999,0.7385324511188759,0,0.038,0.4789037545704404,0.8,0.862,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio EditDaft Punk,
164,Whatever You Like,T.I.,Paper Trail,0.75,0.13289704399707725,0.0161,0.68,0.687,0.0,0.8181818181818182,0.261,0.8080192302926672,0,0.0709,0.6192400069330384,0.8,0.467,Whatever You LikeT.I.,
165,"One, Two Step",Ciara,Goodies,0.78,0.10730211162248383,0.042,0.9440000000000001,0.511,0.00107,0.4545454545454546,0.0379,0.6891185289817361,0,0.161,0.4665192020402942,0.8,0.8420000000000001,"One, Two StepCiara",
166,Unwritten,Natasha Bedingfield,Unwritten,0.77,0.13838003386025985,0.00577,0.706,0.8009999999999999,0.0,0.4545454545454546,0.0822,0.8037816271404853,1,0.0399,0.4127345058972095,0.8,0.63,UnwrittenNatasha Bedingfield,
167,Wrecking Ball,Miley Cyrus,Bangerz (Deluxe Version),0.74,0.11713456711795033,0.40700000000000003,0.53,0.42200000000000004,0.0,0.4545454545454546,0.107,0.8055410997943151,1,0.0342,0.4950684637542402,0.8,0.349,Wrecking BallMiley Cyrus,
168,So What,P!nk,Funhouse,0.65,0.11366573679634498,0.000304,0.535,0.8859999999999999,2.26e-06,1.0,0.257,0.8837508983223057,1,0.045,0.5200274020089304,0.8,0.445,So WhatP!nk,
169,"Whenever, Wherever",Shakira,Laundry Service,0.76,0.10303545032690928,0.23600000000000002,0.7929999999999999,0.8320000000000001,1.12e-05,0.09090909090909093,0.20199999999999999,0.8402349267712438,0,0.0406,0.4442963378700716,0.8,0.872,"Whenever, WhereverShakira",
170,Baby Boy,Beyoncé,Dangerously In Love,0.6900000000000001,0.13026353039646493,0.0825,0.655,0.488,1.16e-06,0.09090909090909093,0.221,0.7334770649022377,1,0.22,0.3756427504353783,0.8,0.7909999999999999,Baby BoyBeyoncé,
171,It's Gonna Be Me,*NSYNC,No Strings Attached,0.67,0.1009463192912844,0.0407,0.636,0.873,1.27e-06,0.0,0.0372,0.8449433747181126,0,0.071,0.6812164180952301,0.8,0.9079999999999999,It's Gonna Be Me*NSYNC,
172,My Boo,Usher,Confessions (Special Edition),0.77,0.11829830374197273,0.257,0.662,0.507,0.0,0.4545454545454546,0.0465,0.7565732411468788,1,0.11800000000000001,0.3566057824841737,0.8,0.6759999999999999,My BooUsher,
173,Stronger (What Doesn't Kill You),Kelly Clarkson,Greatest Hits - Chapter One,0.52,0.11744788082441787,0.0411,0.555,0.9229999999999999,0.0,0.0,0.11199999999999999,0.8143136817584814,1,0.0482,0.4787593162703554,0.8,0.682,Stronger (What Doesn't Kill You)Kelly Clarkson,
174,Over My Head (Cable Car),The Fray,Over My Head (Cable Car),0.6,0.12553417189508914,0.0204,0.591,0.6990000000000001,0.0,0.7272727272727273,0.0614,0.8313384382821599,1,0.0449,0.478829472016111,0.8,0.733,Over My Head (Cable Car)The Fray,
175,For the First Time,The Script,Science & Faith,0.65,0.13475454668542072,0.0328,0.396,0.629,0.0,0.8181818181818182,0.183,0.8422669937798924,1,0.0287,0.7172145692849892,0.8,0.358,For the First TimeThe Script,
176,Girlfriend,Avril Lavigne,The Best Damn Thing,0.6900000000000001,0.1144714006129759,0.0007379999999999999,0.56,0.9590000000000001,0.000206,0.6363636363636364,0.209,0.9004287165762149,1,0.102,0.6767264503668733,0.8,0.67,GirlfriendAvril Lavigne,
177,Fallin',Alicia Keys,Songs In A Minor,0.76,0.11089067253906072,0.263,0.653,0.609,0.00101,1.0,0.233,0.77439099943003,0,0.037000000000000005,0.3960993405359899,0.6000000000000001,0.48200000000000004,Fallin'Alicia Keys,
178,How to Save a Life,The Fray,How To Save A Life,0.8300000000000001,0.14017039789721744,0.26899999999999996,0.64,0.743,0.0,0.9090909090909092,0.10099999999999999,0.8596139072683567,1,0.0379,0.5036150843106991,0.8,0.361,How to Save a LifeThe Fray,
179,Not Over You,Gavin DeGraw,Sweeter,0.6900000000000001,0.11554561903515045,0.255,0.63,0.894,0.0,0.9090909090909092,0.18100000000000002,0.8469258791167943,1,0.0544,0.5862172847250309,0.8,0.364,Not Over YouGavin DeGraw,
180,Before He Cheats,Carrie Underwood,Some Hearts,0.73,0.10515367477813474,0.271,0.519,0.7490000000000001,0.0,0.5454545454545454,0.11900000000000001,0.8784972616657993,0,0.0405,0.6103756221163925,0.8,0.29,Before He CheatsCarrie Underwood,
181,Dirrty (feat. Redman),Christina Aguilera,Stripped,0.72,0.16049102971668608,0.107,0.64,0.889,0.0,0.18181818181818185,0.33899999999999997,0.8845686813867618,1,0.322,0.4123961075941531,0.8,0.436,Dirrty (feat. Redman)Christina Aguilera,
182,Caught Up,Usher,Caught Up,0.31,0.1191408938168659,0.0251,0.815,0.8079999999999999,5.37e-06,0.5454545454545454,0.12,0.8463806904071568,1,0.0511,0.4542089320644773,0.8,0.746,Caught UpUsher,
183,If I Ain't Got You,Alicia Keys,The Diary Of Alicia Keys,0.81,0.12124457156029105,0.603,0.609,0.445,6.77e-06,0.6363636363636364,0.10400000000000001,0.7344930984065621,1,0.106,0.4885852474847102,0.6000000000000001,0.166,If I Ain't Got YouAlicia Keys,
184,Wherever You Will Go,The Calling,The Best Of...,0.67,0.11042070197935934,0.0392,0.551,0.696,0.0,0.18181818181818185,0.127,0.8072757911431616,1,0.0265,0.4623016036778118,0.8,0.354,Wherever You Will GoThe Calling,
185,You Found Me,The Fray,The Fray,0.76,0.12860017030837906,0.0187,0.33799999999999997,0.8029999999999999,0.0,0.7272727272727273,0.136,0.8266052090303075,0,0.0413,0.6272501423748957,0.8,0.4,You Found MeThe Fray,
186,"Independent Women, Pt. 1",Destiny's Child,Survivor,0.63,0.1172833911285224,0.38799999999999996,0.517,0.598,2.22e-06,0.5454545454545454,0.183,0.8677669566079351,0,0.263,0.4000239354897284,0.8,0.922,"Independent Women, Pt. 1Destiny's Child",
187,Because of You,Kelly Clarkson,Breakaway,0.75,0.11609000160013785,0.254,0.583,0.584,0.0,0.4545454545454546,0.12300000000000001,0.8278442742794836,0,0.0314,0.5779141458744294,0.8,0.136,Because of YouKelly Clarkson,
188,Get The Party Started,P!nk,M!ssundaztood,0.67,0.10052110783250696,0.0012699999999999999,0.8059999999999999,0.902,0.0,1.0,0.212,0.8767873516219364,0,0.0475,0.5321230779389067,0.8,0.961,Get The Party StartedP!nk,
189,The Anthem,Good Charlotte,The Young and The Hopeless,0.73,0.09124870058735132,0.006659999999999999,0.494,0.9390000000000001,0.0,0.09090909090909093,0.139,0.8832304909176517,1,0.126,0.733544350811743,0.8,0.893,The AnthemGood Charlotte,
190,I Don't Want to Be,Gavin DeGraw,Chariot - Stripped,0.63,0.115120407576373,0.007909999999999999,0.423,0.862,0.0,0.0,0.133,0.8335935370356603,0,0.0695,0.6386071195701516,0.8,0.462,I Don't Want to BeGavin DeGraw,
191,The Way You Move (feat. Sleepy Brown) - Club Mix,OutKast,Speakerboxxx/The Love Below,0.68,0.12420650506393276,0.126,0.871,0.597,0.00011499999999999999,0.4545454545454546,0.0638,0.8385002354223974,0,0.0464,0.5199737534974702,0.8,0.635,The Way You Move (feat. Sleepy Brown) - Club MixOutKast,
192,Better in Time,Leona Lewis,Spirit,0.73,0.1243032966196808,0.512,0.584,0.7,2.4299999999999998e-05,0.5454545454545454,0.13,0.8553763041161747,1,0.0506,0.6766026461096575,0.8,0.5489999999999999,Better in TimeLeona Lewis,
193,Over You,Daughtry,Daughtry,0.64,0.10789908613105688,0.017,0.423,0.922,0.0,0.2727272727272727,0.102,0.8962406760339999,1,0.0411,0.6440421264619218,0.8,0.5670000000000001,Over YouDaughtry,
194,The Great Escape,Boys Like Girls,Boys Like Girls,0.67,0.10883175389655947,0.0016600000000000002,0.423,0.94,0.0,0.09090909090909093,0.17800000000000002,0.8612990360072361,0,0.0635,0.6187489167127493,0.8,0.505,The Great EscapeBoys Like Girls,
195,Your Body Is a Wonderland,John Mayer,Room For Squares,0.78,0.13294907645190132,0.0206,0.647,0.7290000000000001,0.0489,0.4545454545454546,0.134,0.8058136941491338,1,0.0236,0.3879612740283429,0.8,0.687,Your Body Is a WonderlandJohn Mayer,
